X,Y,COUNTY,CountyName,Permits 
-8734591.005,4174025.789,Sampson,,
-8732702.024,4171501.814,Sampson,,
-8722084.26,4186443.081,Sampson,,
-8709407.419,4124227.047,Sampson,,
-8729199.468,4193371.94,Sampson,,
-8724452.248,4184598.913,Sampson,,
-8717778.422,4151009.319,Sampson,,
-8734531.671,4150549.309,Sampson,,
-8727171.895,4176006.556,Sampson,,
-8705678.661,4180870.53,Sampson,,
-8728237.779,4176631.697,Sampson,,
-8728106.644,4177491.444,Sampson,,
-8725186.4,4174419.575,Sampson,,
-8723986.042,4177030.065,Sampson,,
-8723232.743,4175901.938,Sampson,,
-8722827.985,4180505.777,Sampson,,
-8721777.241,4179934.854,Sampson,,
-8721381.166,4183061.342,Sampson,,
-8720117.912,4178846.166,Sampson,,
-8743212.143,4162462.209,Sampson,,
-8720739.743,4142016.573,Sampson,,
-8720499.516,4151244.285,Sampson,,
-8719103.124,4144848.2,Sampson,,
-8716397.726,4176427.213,Sampson,,
-8714302.694,4186495.235,Sampson,,
-8713716.485,4185637.785,Sampson,,
-8713386.2,4186076.51,Sampson,,
-8713184.935,4175323.77,Sampson,,
-8713184.935,4175323.77,Sampson,,
-8711838.303,4170416.945,Sampson,,
-8711579.151,4167878.972,Sampson,,
-8704159.373,4182559.847,Sampson,,
-8719314.631,4130498.066,Sampson,,
-8707200.287,4172965.699,Sampson,,
-8704909.889,4164300.527,Sampson,,
-8703968.683,4173757.153,Sampson,,
-8703608.341,4173578.428,Sampson,,
-8727942.448,4159710.055,Sampson,,
-8701509.969,4156379.904,Sampson,,
-8751550.863,4194192.106,Sampson,,
-8747002.349,4189205.414,Sampson,,
-8743931.712,4192378.392,Sampson,,
-8742273.608,4189436.695,Sampson,,
-8741869.184,4182080.426,Sampson,,
-8738255.865,4175821.401,Sampson,,
-8737781.533,4180500.742,Sampson,,
-8727758.214,4191169.687,Sampson,,
-8726106.678,4169713.7,Sampson,,
-8723426.662,4168120.413,Sampson,,
-8731466.934,4164630.092,Sampson,,
-8714624.963,4145116.411,Sampson,,
-8752142.415,4178692.67,Sampson,,
-8698976.226,4124051.417,Sampson,,
-8716667.008,4142281.054,Sampson,,
-8741355.222,4193295.499,Sampson,,
-8713908.511,4169492.755,Sampson,,
-8711738.115,4166671.031,Sampson,,
-8711178.401,4177904.266,Sampson,,
-8710689.152,4175786.71,Sampson,,
-8709989.063,4175264.458,Sampson,,
-8709819.078,4169746.876,Sampson,,
-8707714.583,4168535.741,Sampson,,
-8738123.283,4186347.76,Sampson,,
-8723246.435,4181468.316,Sampson,,
-8722678.038,4181870.532,Sampson,,
-8716687.157,4178732.405,Sampson,,
-8716687.157,4178732.405,Sampson,,
-8715928.069,4181046.786,Sampson,,
-8714697.878,4179356.884,Sampson,,
-8713355.365,4179681.997,Sampson,,
-8713128.941,4184664.673,Sampson,,
-8730639.831,4144604.686,Sampson,,
-8721109.324,4149406.628,Sampson,,
-8721006.353,4147652.592,Sampson,,
-8720356.693,4145718.247,Sampson,,
-8720242.368,4144950.22,Sampson,,
-8719379.196,4156133.15,Sampson,,
-8719100.341,4145915.791,Sampson,,
-8718088.892,4151503.691,Sampson,,
-8717530.18,4146092.173,Sampson,,
-8716513.276,4151568.442,Sampson,,
-8716085.698,4152293.348,Sampson,,
-8712842.961,4145307.568,Sampson,,
-8743293.072,4201332.673,Sampson,,
-8733984.091,4155826.107,Sampson,,
-8741126.127,4180981.32,Sampson,,
-8750295.068,4160626.911,Sampson,,
-8748257.365,4163129.121,Sampson,,
-8746866.873,4159835.984,Sampson,,
-8746655.588,4165673.485,Sampson,,
-8744367.305,4161611.912,Sampson,,
-8743377.897,4156847.76,Sampson,,
-8741141.377,4149318.004,Sampson,,
-8735259.256,4151247.272,Sampson,,
-8707641.558,4163899.626,Sampson,,
-8701145.732,4148022.376,Sampson,,
-8735082.369,4147099.772,Sampson,,
-8731834.066,4169998.147,Sampson,,
-8730658.978,4159368.681,Sampson,,
-8724339.481,4182819.168,Sampson,,
-8745396.788,4156534.179,Sampson,,
-8738319.206,4151798.533,Sampson,,
-8735871.179,4154820.435,Sampson,,
-8735174.875,4157136.224,Sampson,,
-8731098.69,4161763.542,Sampson,,
-8727527.449,4153469.588,Sampson,,
-8726733.741,4156731.914,Sampson,,
-8742282.291,4196761.056,Sampson,,
-8716081.022,4145709.971,Sampson,,
-8713594.924,4147047.938,Sampson,,
-8711121.516,4118866.612,Sampson,,
-8710209.921,4129860.604,Sampson,,
-8708826.443,4156463.696,Sampson,,
-8708754.419,4155494.494,Sampson,,
-8708113.441,4121646.218,Sampson,,
-8707138.394,4121272.432,Sampson,,
-8734891.011,4166958.799,Sampson,,
-8732647.923,4165047.601,Sampson,,
-8732457.455,4170936.385,Sampson,,
-8731422.741,4183636.783,Sampson,,
-8731257.654,4177790.105,Sampson,,
-8730379.454,4172452.964,Sampson,,
-8730379.454,4179303.538,Sampson,,
-8728871.632,4181271.636,Sampson,,
-8727822.446,4185415.026,Sampson,,
-8727461.325,4185097.369,Sampson,,
-8726627.097,4184376.174,Sampson,,
-8713594.924,4135868.548,Sampson,,
-8713594.924,4135868.548,Sampson,,
-8713594.924,4135868.548,Sampson,,
-8703132.785,4141524.113,Sampson,,
-8738816.581,4186662.048,Sampson,,
-8703752.389,4189269.023,Sampson,,
-8702592.551,4158772.628,Sampson,,
-8754080.932,4181211.885,Sampson,,
-8750552.995,4176228.038,Sampson,,
-8749927.157,4173855.357,Sampson,,
-8746702.899,4171883.815,Sampson,,
-8745933.236,4171367.73,Sampson,,
-8745225.801,4176381.5,Sampson,,
-8741182.788,4169808.877,Sampson,,
-8740650.57,4167485.555,Sampson,,
-8737459.931,4171732.59,Sampson,,
-8733985.315,4160588.735,Sampson,,
-8745902.067,4177348.987,Sampson,,
-8712053.149,4133436.279,Sampson,,
-8710699.838,4134133.85,Sampson,,
-8730519.16,4175213.037,Sampson,,
-8705981.896,4140284.311,Sampson,,
-8704967.664,4140761.663,Sampson,,
-8737790.883,4177295.652,Sampson,,
-8734159.753,4175370.294,Sampson,,
-8733914.182,4172727.281,Sampson,,
-8731889.726,4172039.393,Sampson,,
-8730733.562,4169461.483,Sampson,,
-8729028.481,4171063.666,Sampson,,
-8728513.294,4163322.082,Sampson,,
-8727284.55,4172851.317,Sampson,,
-8726828.363,4169664.616,Sampson,,
-8725653.719,4168092.408,Sampson,,
-8723872.83,4165990.722,Sampson,,
-8718917.888,4195580.628,Sampson,,
-8718917.888,4195580.628,Sampson,,
-8714262.841,4195367.071,Sampson,,
-8712509.003,4185046.719,Sampson,,
-8711163.261,4190155.495,Sampson,,
-8710917.69,4190972.971,Sampson,,
-8710149.029,4182074.436,Sampson,,
-8709113.758,4181711.413,Sampson,,
-8709102.292,4181705.288,Sampson,,
-8706021.191,4190458.313,Sampson,,
-8722117.99,4151826.905,Sampson,,
-8720019.951,4126593.251,Sampson,,
-8711669.097,4184924.861,Sampson,,
-8707038.763,4139262.005,Sampson,,
-8706763.358,4157636.573,Sampson,,
-8704634.373,4142298.008,Sampson,,
-8704597.526,4139852.27,Sampson,,
-8701893.687,4158501.643,Sampson,,
-8701513.643,4150842.361,Sampson,,
-8699746.446,4154122.384,Sampson,,
-8729967.572,4140663.75,Sampson,,
-8726931.667,4142430.658,Sampson,,
-8725140.648,4142846.522,Sampson,,
-8724332.914,4142112.599,Sampson,,
-8723410.186,4127735.903,Sampson,,
-8722548.462,4142896.573,Sampson,,
-8705985.346,4147774.314,Sampson,,
-8703533.535,4137943.41,Sampson,,
-8726960.722,4180064.823,Sampson,,
-8720828.576,4187111.164,Sampson,,
-8718655.063,4191913.668,Sampson,,
-8726090.203,4183745.694,Sampson,,
-8723605.329,4136794.834,Sampson,,
-8702287.313,4190267.195,Sampson,,
-8715630.846,4119095.625,Sampson,,
-8728064.9,4198049.571,Sampson,,
-8745180.605,4180091.362,Sampson,,
-8733766.016,4149474.081,Sampson,,
-8731443.112,4140056.491,Sampson,,
-8731154.015,4146286.331,Sampson,,
-8730496.34,4138287.653,Sampson,,
-8730496.34,4138287.653,Sampson,,
-8729575.505,4137147.312,Sampson,,
-8716962.005,4128725.592,Sampson,,
-8712829.269,4140305.059,Sampson,,
-8711223.262,4180975.331,Sampson,,
-8701911.61,4125838.59,Sampson,,
-8840031.045,4136569.119,Scotland,,
-8865458.087,4136678.383,Scotland,,
-8856801.438,4132611.095,Scotland,,
-8848885.843,4154668.221,Scotland,,
-8846913.261,4154226.661,Scotland,,
-8846735.93,4155285.781,Scotland,,
-8842217.805,4149630.568,Scotland,,
-8842217.805,4149630.568,Scotland,,
-8842217.805,4149630.568,Scotland,,
-8833190.908,4131758.87,Scotland,,
-8851034.42,4137714.553,Scotland,,
-8848392.697,4122895.465,Scotland,,
-8846116.437,4122134.284,Scotland,,
-8845687.189,4118133.178,Scotland,,
-8843720.396,4117317.917,Scotland,,
-8837677.974,4134689.418,Scotland,,
-8837621.09,4132731.84,Scotland,,
-8836469.823,4137550.234,Scotland,,
-8947304.073,4205857.212,Stanly,,
-8947304.073,4205857.212,Stanly,,
-8928312.967,4190521.52,Stanly,,
-8921578.138,4188069.782,Stanly,,
-8934313.088,4201315.629,Stanly,,
-8913096.372,4350156.928,Stokes,,
-8928890.604,4365898.833,Stokes,,
-8992599.973,4352233.631,Surry,,
-8991342.063,4356105.537,Surry,,
-8991342.063,4356105.537,Surry,,
-8970837.013,4341026.79,Surry,,
-8985798.352,4369834.387,Surry,,
-8985798.352,4369834.387,Surry,,
-8496092.781,4276842.875,Tyrrell,,
-8960295.057,4141250.292,Union,,
-8952280.054,4144383.561,Union,,
-8955653.034,4178608.438,Union,,
-8952264.024,4181231.62,Union,,
-8758984.89,4268566.955,Wake,,
-8758216.785,4263533.106,Wake,,
-8757593.396,4262463.54,Wake,,
-8700542.157,4368491.174,Warren,,
-8706141.528,4374640.867,Warren,,
-8706141.528,4374640.867,Warren,,
-8714278.982,4375333.621,Warren,,
-8710683.363,4372521.318,Warren,,
-8710683.363,4372521.318,Warren,,
-8692259.987,4367023.525,Warren,,
-8682025.83,4349988.703,Warren,,
-8511610.718,4278174.746,Washington,,
-8519926.284,4285344.932,Washington,,
-8533562.921,4280605.487,Washington,,
-8533407.074,4280880.181,Washington,,
-8526483.002,4275346.431,Washington,,
-8668660.255,4216215.741,Wayne,,
-8681183.698,4196775.913,Wayne,,
-8668604.595,4216775.57,Wayne,,
-8681183.698,4196775.913,Wayne,,
-8667458.005,4221706.024,Wayne,,
-8665513.587,4204955.566,Wayne,,
-8678278.259,4201397.443,Wayne,,
-8664741.809,4212679.918,Wayne,,
-8664363.323,4214277.042,Wayne,,
-8662081.273,4217308.117,Wayne,,
-8701165.546,4196312.503,Wayne,,
-8700364.046,4200252.105,Wayne,,
-8698639.819,4197225.711,Wayne,,
-8687740.416,4195903.628,Wayne,,
-8685792.325,4201765.612,Wayne,,
-8679424.85,4188178.736,Wayne,,
-8672255.875,4192987.427,Wayne,,
-8700698.005,4194649.84,Wayne,,
-8713688.989,4200552.063,Wayne,,
-8705340.027,4206921.276,Wayne,,
-8705250.972,4201888.338,Wayne,,
-8701755.54,4209268.038,Wayne,,
-8698905.761,4208735.879,Wayne,,
-8698293.504,4204643.213,Wayne,,
-8698193.316,4194990.529,Wayne,,
-8715792.371,4200770.219,Wayne,,
-8715181.784,4202342.436,Wayne,,
-8713900.496,4205789.006,Wayne,,
-8713188.051,4205106.972,Wayne,,
-8707900.376,4206539.293,Wayne,,
-8706174.924,4205789.006,Wayne,,
-8690556.799,4238767.971,Wayne,,
-8696523.524,4221405.49,Wayne,,
-8694516.99,4211098.449,Wayne,,
-8665231.615,4223263.469,Wayne,,
-8698571.802,4210782.782,Wayne,,
-8697703.51,4210823.724,Wayne,,
-8695933.53,4211396.927,Wayne,,
-8694241.474,4207344.202,Wayne,,
-8692816.585,4196993.994,Wayne,,
-8691759.049,4203593.006,Wayne,,
-8691669.994,4197607.373,Wayne,,
-8688330.409,4196585.094,Wayne,,
-8663751.066,4215983.625,Wayne,,
-8698872.365,4205447.984,Wayne,,
-8694397.321,4204684.132,Wayne,,
-8693128.279,4203020.208,Wayne,,
-8693016.069,4206155.822,Wayne,,
-8693016.069,4206155.822,Wayne,,
-8690467.743,4205598.032,Wayne,,
-8696189.565,4208558.499,Wayne,,
-8666812.352,4187089.239,Wayne,,
-8700519.893,4209459.075,Wayne,,
-8671109.284,4193668.713,Wayne,,
-8666300.616,4197453.616,Wayne,,
-8703603.443,4200552.063,Wayne,,
-8702033.838,4200824.759,Wayne,,
-8677042.613,4190644.121,Wayne,,
-8677042.613,4190644.121,Wayne,,
-8675653.012,4198947.927,Wayne,,
-8675024.168,4201213.226,Wayne,,
-8675653.012,4198947.927,Wayne,,
-8674359.813,4232380.31,Wayne,,
-8674326.417,4198098.1,Wayne,,
-8673407.475,4231796.168,Wayne,,
-8672433.986,4232872.588,Wayne,,
-8670384.705,4244036.555,Wayne,,
-8670384.705,4244036.555,Wayne,,
-8669317.04,4212311.384,Wayne,,
-8669317.04,4227294.722,Wayne,,
-8677009.217,4195753.711,Wayne,,
-8674537.924,4196735.023,Wayne,,
-8673084.203,4195889.318,Wayne,,
-8673084.203,4195889.318,Wayne,,
-8699428.962,4196121.693,Wayne,,
-8699128.622,4192165.306,Wayne,,
-8663808.061,4191226.223,Wayne,,
-8698412.727,4193682.339,Wayne,,
-8700113.021,4189048.777,Wayne,,
-8698382.559,4200102.129,Wayne,,
-8698159.92,4201083.826,Wayne,,
-8698153.575,4193655.496,Wayne,,
-8697870.044,4208200.882,Wayne,,
-8704416.076,4208585.788,Wayne,,
-8708991.307,4199993.056,Wayne,,
-8708490.369,4202447.44,Wayne,,
-8688391.969,4215964.237,Wayne,,
-8686235.154,4216512.857,Wayne,,
-8697046.725,4224288.224,Wayne,,
-8694920.523,4200674.775,Wayne,,
-8715202.934,4201697.432,Wayne,,
-8663906.913,4201956.52,Wayne,,
-8696089.378,4225395.066,Wayne,,
-8693868.331,4195201.489,Wayne,,
-8693868.331,4195201.489,Wayne,,
-8701098.755,4205829.93,Wayne,,
-8711518.259,4207562.493,Wayne,,
-8663995.968,4211506.112,Wayne,,
-8686972.311,4196462.427,Wayne,,
-8678745.801,4189281.962,Wayne,,
-8672656.625,4236291.798,Wayne,,
-8670608.346,4230971.968,Wayne,,
-8670485.895,4231505.202,Wayne,,
-8695933.53,4201806.521,Wayne,,
-8678033.356,4192306.182,Wayne,,
-8665855.004,4198397.999,Wayne,,
-8690434.348,4226269.687,Wayne,,
-8679134.974,4207663.863,Wayne,,
-8678037.364,4209859.309,Wayne,,
-8676797.71,4197075.776,Wayne,,
-8673858.875,4201765.612,Wayne,,
-8671910.784,4208435.699,Wayne,,
-8697146.913,4220271.731,Wayne,,
-8693250.731,4228360.86,Wayne,,
-8692037.348,4224971.447,Wayne,,
-8691636.598,4224944.117,Wayne,,
-8686538.165,4221364.509,Wayne,,
-8676608.467,4228429.206,Wayne,,
-8675339.425,4237700.823,Wayne,,
-8669595.339,4240820.472,Wayne,,
-8668938.554,4221555.756,Wayne,,
-8667702.908,4232954.637,Wayne,,
-8666133.303,4222170.502,Wayne,,
-8663851.253,4227322.058,Wayne,,
-8663023.815,4232619.746,Wayne,,
-8672066.632,4204152.194,Wayne,,
-8674938.674,4242106.902,Wayne,,
-8674938.674,4242106.902,Wayne,,
-8665732.553,4208667.656,Wayne,,
-8663800.603,4196476.875,Wayne,,
-8703169.297,4196585.094,Wayne,,
-8710961.662,4202379.256,Wayne,,
-8702089.498,4195181.32,Wayne,,
-8706486.618,4208585.788,Wayne,,
-8697358.42,4197798.208,Wayne,,
-8693868.331,4195201.489,Wayne,,
-8693868.331,4195201.489,Wayne,,
-8682920.282,4207412.418,Wayne,,
-8681495.392,4192496.926,Wayne,,
-8677142.8,4188137.878,Wayne,,
-8693094.883,4224670.823,Wayne,,
-8705651.722,4207303.273,Wayne,,
-8682987.074,4198847.864,Wayne,,
-8681317.281,4191093.67,Wayne,,
-8681317.281,4191093.67,Wayne,,
-8672556.437,4191202.655,Wayne,,
-8707074.83,4195563.456,Wayne,,
-8674359.813,4234240.144,Wayne,,
-8674359.813,4234240.144,Wayne,,
-8711117.509,4201547.436,Wayne,,
-8698226.712,4199802.183,Wayne,,
-8683788.574,4195753.711,Wayne,,
-8683476.879,4241723.694,Wayne,,
-8668938.554,4232339.287,Wayne,,
-8666289.15,4192878.425,Wayne,,
-8664986.712,4203129.31,Wayne,,
-8664519.17,4189050.412,Wayne,,
-8663250.128,4221104.964,Wayne,,
-9021331.534,4326562.191,Wilkes,,
-9016667.247,4321432.467,Wilkes,,
-9016667.247,4321432.467,Wilkes,,
-9003397.964,4332053.143,Wilkes,,
-9003397.964,4332053.143,Wilkes,,
-9051354.401,4304295.873,Wilkes,,
-9008841.487,4344894.665,Wilkes,,
-9006695.359,4330072.353,Wilkes,,
-9006695.359,4330072.353,Wilkes,,
-8692382.439,4261901.375,Wilson,,
-8661912.958,4260127.727,Wilson,,
-8695722.023,4260598.907,Wilson,,
-8669818.312,4248507.354,Wilson,,
-8691337.149,4263067.969,Wilson,,
-8690679.25,4262806.338,Wilson,,
-8654166.457,4270282.011,Wilson,,
-8984406.859,4323583.345,Yadkin,,
-8984406.859,4323583.345,Yadkin,,
-8998837.316,4314363.642,Yadkin,,
-8998837.316,4314363.642,Yadkin,,
-8964091.052,4332743.158,Yadkin,,
-8964091.052,4332743.158,Yadkin,,
-8964091.052,4332743.158,Yadkin,,
-8989293.784,4307654.933,Yadkin,,
-8989293.784,4307654.933,Yadkin,,
-8977727.689,4309995.878,Yadkin,,
